,State,Year,Quater,Transaction_area,Transaction_count,Transaction_amount
0,andaman-&-nicobar-islands,2018,1,south andaman,5688,12560249.343665812
1,andaman-&-nicobar-islands,2018,1,nicobars,528,1139848.801225994
2,andaman-&-nicobar-islands,2018,1,north and middle andaman,442,931663.0770939873
3,andaman-&-nicobar-islands,2018,2,south andaman,9395,23948235.51634325
4,andaman-&-nicobar-islands,2018,2,nicobars,1120,3072436.9081196385
5,andaman-&-nicobar-islands,2018,2,north and middle andaman,825,1317863.0834906558
6,andaman-&-nicobar-islands,2018,3,south andaman,13511,44268112.46425246
7,andaman-&-nicobar-islands,2018,3,nicobars,1471,6387829.151558982
8,andaman-&-nicobar-islands,2018,3,north and middle andaman,1283,4901529.518499676
9,andaman-&-nicobar-islands,2018,4,south andaman,20136,75411840.8018554
10,andaman-&-nicobar-islands,2018,4,north and middle andaman,2137,7955635.917688001
11,andaman-&-nicobar-islands,2018,4,nicobars,1485,7180859.354911782
12,andaman-&-nicobar-islands,2019,1,south andaman,25683,85501972.38780196
13,andaman-&-nicobar-islands,2019,1,north and middle andaman,3264,9561708.736298349
14,andaman-&-nicobar-islands,2019,1,nicobars,1539,7236059.549389593
15,andaman-&-nicobar-islands,2019,2,south andaman,28490,102530955.71341258
16,andaman-&-nicobar-islands,2019,2,north and middle andaman,3371,8612103.13788812
17,andaman-&-nicobar-islands,2019,2,nicobars,1828,9111650.82436246
18,andaman-&-nicobar-islands,2019,3,south andaman,27421,91023888.32848613
19,andaman-&-nicobar-islands,2019,3,north and middle andaman,4049,11481466.283356791
20,andaman-&-nicobar-islands,2019,3,nicobars,2300,11566421.475451011
21,andaman-&-nicobar-islands,2019,4,south andaman,27843,110930312.20611623
22,andaman-&-nicobar-islands,2019,4,north and middle andaman,4716,13524056.784573946
23,andaman-&-nicobar-islands,2019,4,nicobars,2600,12384161.52668771
24,andaman-&-nicobar-islands,2020,1,south andaman,32713,134679396.90582758
25,andaman-&-nicobar-islands,2020,1,north and middle andaman,5674,14697371.617857102
26,andaman-&-nicobar-islands,2020,1,nicobars,2911,12099543.773590053
27,andaman-&-nicobar-islands,2020,2,south andaman,48088,132855778.74838585
28,andaman-&-nicobar-islands,2020,2,north and middle andaman,10979,22447714.061058953
29,andaman-&-nicobar-islands,2020,2,nicobars,3895,14341508.60470232
30,andaman-&-nicobar-islands,2020,3,south andaman,95323,282366109.20523936
31,andaman-&-nicobar-islands,2020,3,north and middle andaman,16747,33486883.37042556
32,andaman-&-nicobar-islands,2020,3,nicobars,5413,22166453.754695382
33,andaman-&-nicobar-islands,2020,4,south andaman,186494,523122462.883029
34,andaman-&-nicobar-islands,2020,4,north and middle andaman,29349,68941322.38839513
35,andaman-&-nicobar-islands,2020,4,nicobars,8688,35218871.04342848
36,andaman-&-nicobar-islands,2021,1,south andaman,207092,669604045.1248703
37,andaman-&-nicobar-islands,2021,1,north and middle andaman,27358,75027255.27919498
38,andaman-&-nicobar-islands,2021,1,nicobars,10302,39075266.9856904
39,andaman-&-nicobar-islands,2021,2,south andaman,286907,760893020.5704947
40,andaman-&-nicobar-islands,2021,2,north and middle andaman,39200,90233388.79463303
41,andaman-&-nicobar-islands,2021,2,nicobars,15307,48020606.74716838
42,andaman-&-nicobar-islands,2021,3,south andaman,382418,1116789010.6459613
43,andaman-&-nicobar-islands,2021,3,north and middle andaman,46592,118254865.82750683
44,andaman-&-nicobar-islands,2021,3,nicobars,20754,74980519.32813609
45,andaman-&-nicobar-islands,2021,4,south andaman,558571,1694794708.0093331
46,andaman-&-nicobar-islands,2021,4,north and middle andaman,53115,156486112.28732437
47,andaman-&-nicobar-islands,2021,4,nicobars,24437,81329281.0269996
48,andaman-&-nicobar-islands,2022,1,south andaman,705512,1872991195.902684
49,andaman-&-nicobar-islands,2022,1,north and middle andaman,60059,161624878.52274162
50,andaman-&-nicobar-islands,2022,1,nicobars,29177,94414127.64974089
51,andaman-&-nicobar-islands,2022,2,south andaman,954875,2357326563.362071
52,andaman-&-nicobar-islands,2022,2,north and middle andaman,72573,195693167.78757268
53,andaman-&-nicobar-islands,2022,2,nicobars,43769,132900618.93062323
54,andaman-&-nicobar-islands,2022,3,south andaman,1455255,2967719400.8499093
55,andaman-&-nicobar-islands,2022,3,north and middle andaman,79574,211581970.34202653
56,andaman-&-nicobar-islands,2022,3,nicobars,49550,131330400.94545083
57,andaman-&-nicobar-islands,2022,4,south andaman,1835592,3600887266.099448
58,andaman-&-nicobar-islands,2022,4,north and middle andaman,93297,241431284.35581034
59,andaman-&-nicobar-islands,2022,4,nicobars,58646,142355853.97352523
60,andaman-&-nicobar-islands,2023,1,south andaman,2030078,3867385426.0
61,andaman-&-nicobar-islands,2023,1,north and middle andaman,152187,392080332.0
62,andaman-&-nicobar-islands,2023,1,nicobars,94127,202062829.0
63,andaman-&-nicobar-islands,2023,2,south andaman,2417058,4297737197.0
64,andaman-&-nicobar-islands,2023,2,north and middle andaman,181149,462414675.0
65,andaman-&-nicobar-islands,2023,2,nicobars,109568,230192364.0
66,andaman-&-nicobar-islands,2023,3,south andaman,2771397,4462201588.0
67,andaman-&-nicobar-islands,2023,3,north and middle andaman,198547,495623030.0
68,andaman-&-nicobar-islands,2023,3,nicobars,128432,253772173.0
69,andaman-&-nicobar-islands,2023,4,south andaman,3311962,5417264997.0
70,andaman-&-nicobar-islands,2023,4,north and middle andaman,230234,540759631.0
71,andaman-&-nicobar-islands,2023,4,nicobars,153587,311527871.0
72,andaman-&-nicobar-islands,2024,1,south andaman,3751724,5952049462.0
73,andaman-&-nicobar-islands,2024,1,north and middle andaman,266400,601756070.0
74,andaman-&-nicobar-islands,2024,1,nicobars,166796,305346303.0
75,andaman-&-nicobar-islands,2024,2,south andaman,4153251,6285248054.0
76,andaman-&-nicobar-islands,2024,2,north and middle andaman,313301,676844858.0
77,andaman-&-nicobar-islands,2024,2,nicobars,186672,333687418.0
78,andaman-&-nicobar-islands,2024,3,south andaman,4704639,6567147442.0
79,andaman-&-nicobar-islands,2024,3,north and middle andaman,364075,724234808.0
80,andaman-&-nicobar-islands,2024,3,nicobar,210536,372462759.0
81,andaman-&-nicobar-islands,2024,4,south andaman,5419850,7760167334.0
82,andaman-&-nicobar-islands,2024,4,north and middle andaman,411230,759100984.0
83,andaman-&-nicobar-islands,2024,4,nicobar,232820,401676455.0
84,andhra-pradesh,2018,1,visakhapatnam,1256469,1749966196.5049949
85,andhra-pradesh,2018,1,east godavari,943935,1235785515.5997267
86,andhra-pradesh,2018,1,krishna,863935,1284255179.6156201
87,andhra-pradesh,2018,1,chittoor,830324,1009621878.0870512
88,andhra-pradesh,2018,1,guntur,815932,1108686589.0266826
89,andhra-pradesh,2018,1,kurnool,679623,764905298.7350456
90,andhra-pradesh,2018,1,anantapur,638664,788830646.0324218
91,andhra-pradesh,2018,1,west godavari,577090,853547668.7532666
92,andhra-pradesh,2018,1,prakasam,534757,748990775.8676486
93,andhra-pradesh,2018,1,spsr nellore,531612,676643237.8069417
94,andhra-pradesh,2018,2,visakhapatnam,1641192,2987853607.2939095
95,andhra-pradesh,2018,2,krishna,1224987,2448141593.4919834
96,andhra-pradesh,2018,2,east godavari,1221677,2168914928.4239016
97,andhra-pradesh,2018,2,chittoor,1185723,1990419125.8937118
98,andhra-pradesh,2018,2,guntur,1088101,2108475811.785997
99,andhra-pradesh,2018,2,kurnool,968439,1531888665.6843233
100,andhra-pradesh,2018,2,anantapur,937023,1690366079.0557928
101,andhra-pradesh,2018,2,west godavari,786033,1688025212.3045943
102,andhra-pradesh,2018,2,spsr nellore,780454,1542057934.0108962
103,andhra-pradesh,2018,2,prakasam,739991,1571167562.1276274
104,andhra-pradesh,2018,3,visakhapatnam,3394576,4821892253.393524
105,andhra-pradesh,2018,3,east godavari,3226907,3551247095.3074465
106,andhra-pradesh,2018,3,kurnool,2921189,2908389261.5397735
107,andhra-pradesh,2018,3,krishna,2396934,3754202654.3844614
108,andhra-pradesh,2018,3,chittoor,2297429,3283517630.720593
109,andhra-pradesh,2018,3,guntur,1912529,3127764663.180438
110,andhra-pradesh,2018,3,anantapur,1815215,2681787750.464165
111,andhra-pradesh,2018,3,ysr,1557444,2235904512.2542048
112,andhra-pradesh,2018,3,west godavari,1431282,2309078492.805815
113,andhra-pradesh,2018,3,prakasam,1319651,2346453445.4838424
114,andhra-pradesh,2018,4,visakhapatnam,4791421,7366635864.849373
115,andhra-pradesh,2018,4,chittoor,3166201,4979093890.223491
116,andhra-pradesh,2018,4,east godavari,3052762,4652624623.436675
117,andhra-pradesh,2018,4,krishna,2839161,5416251838.130407
118,andhra-pradesh,2018,4,guntur,2546620,4730251217.696959
119,andhra-pradesh,2018,4,kurnool,2508530,3626544852.4069242
120,andhra-pradesh,2018,4,anantapur,2286391,3975878156.329829
121,andhra-pradesh,2018,4,spsr nellore,1814997,3293448556.973445
122,andhra-pradesh,2018,4,ysr,1732527,3252340063.2478595
123,andhra-pradesh,2018,4,prakasam,1692862,3255254226.03728
124,andhra-pradesh,2019,1,visakhapatnam,9690866,13459857440.552685
125,andhra-pradesh,2019,1,chittoor,6486813,8223371732.233585
126,andhra-pradesh,2019,1,krishna,5443981,9061346433.072681
127,andhra-pradesh,2019,1,east godavari,5440146,7382264724.59952
128,andhra-pradesh,2019,1,guntur,4846553,7765934169.404485
129,andhra-pradesh,2019,1,kurnool,4193432,5541564892.509682
130,andhra-pradesh,2019,1,anantapur,3891336,6044730653.191345
131,andhra-pradesh,2019,1,spsr nellore,3333584,5161932216.216368
132,andhra-pradesh,2019,1,prakasam,2931081,4807527779.215151
133,andhra-pradesh,2019,1,ysr,2852197,4915811593.896078
134,andhra-pradesh,2019,2,visakhapatnam,11705738,20797479804.029076
135,andhra-pradesh,2019,2,krishna,6428472,13437029115.620754
136,andhra-pradesh,2019,2,chittoor,5983308,10982727976.224325
137,andhra-pradesh,2019,2,guntur,5005275,10405246943.481495
138,andhra-pradesh,2019,2,east godavari,4699261,9116404622.47651
139,andhra-pradesh,2019,2,kurnool,3895824,7358285187.018034
140,andhra-pradesh,2019,2,anantapur,3578836,7830782361.3776655
141,andhra-pradesh,2019,2,spsr nellore,3141891,6880873007.4820595
142,andhra-pradesh,2019,2,prakasam,2670529,6262396448.455348
143,andhra-pradesh,2019,2,ysr,2606284,6376856828.130632
144,andhra-pradesh,2019,3,visakhapatnam,16694947,26944837120.046288
145,andhra-pradesh,2019,3,krishna,8408474,16404073560.500784
146,andhra-pradesh,2019,3,chittoor,8201783,13837455758.755266
147,andhra-pradesh,2019,3,guntur,6942304,13075661264.188034
148,andhra-pradesh,2019,3,east godavari,6537303,11387726470.57774
149,andhra-pradesh,2019,3,kurnool,5139134,9025632779.412457
150,andhra-pradesh,2019,3,anantapur,4889720,9554081289.488277
151,andhra-pradesh,2019,3,spsr nellore,4150195,8256600118.735449
152,andhra-pradesh,2019,3,prakasam,3430750,7354502261.150911
153,andhra-pradesh,2019,3,ysr,3296586,7447544274.2117815
154,andhra-pradesh,2019,4,visakhapatnam,23594874,39133296330.04462
155,andhra-pradesh,2019,4,krishna,11719402,23039786404.046635
156,andhra-pradesh,2019,4,chittoor,11246986,19298476027.875484
157,andhra-pradesh,2019,4,guntur,9761330,18565626418.035915
158,andhra-pradesh,2019,4,east godavari,9285739,16816774065.301317
159,andhra-pradesh,2019,4,kurnool,7001958,13233105728.54823
160,andhra-pradesh,2019,4,anantapur,6764112,13887248889.064064
161,andhra-pradesh,2019,4,spsr nellore,5877804,11786014089.194025
162,andhra-pradesh,2019,4,prakasam,4865473,10604077824.801035
163,andhra-pradesh,2019,4,ysr,4793157,10865073855.730782
164,andhra-pradesh,2020,1,visakhapatnam,27115031,48809747614.678894
165,andhra-pradesh,2020,1,chittoor,13257740,23441848567.344193
166,andhra-pradesh,2020,1,krishna,12175289,24481702770.714714
167,andhra-pradesh,2020,1,guntur,11493331,22992734620.64621
168,andhra-pradesh,2020,1,east godavari,11346242,21854701379.428688
169,andhra-pradesh,2020,1,anantapur,8466129,17864325752.82528
170,andhra-pradesh,2020,1,kurnool,8246869,17022710311.813044
171,andhra-pradesh,2020,1,spsr nellore,7430247,15387829694.446861
172,andhra-pradesh,2020,1,prakasam,6318396,14169104764.526735
173,andhra-pradesh,2020,1,ysr,6031255,14059924636.819914
174,andhra-pradesh,2020,2,visakhapatnam,25300401,48293889917.41437
175,andhra-pradesh,2020,2,chittoor,14848197,27361300300.01902
176,andhra-pradesh,2020,2,east godavari,13130334,26319906327.32029
177,andhra-pradesh,2020,2,krishna,12313709,26964149095.36629
178,andhra-pradesh,2020,2,guntur,12308707,27463593607.83911
179,andhra-pradesh,2020,2,anantapur,10473739,22094006659.412506
180,andhra-pradesh,2020,2,kurnool,9821381,22419372061.805172
181,andhra-pradesh,2020,2,spsr nellore,9454274,20665376460.772232
182,andhra-pradesh,2020,2,prakasam,8844580,19846026726.90433
183,andhra-pradesh,2020,2,ysr,8033609,19597207268.132023
184,andhra-pradesh,2020,3,visakhapatnam,34421299,67628440368.111465
185,andhra-pradesh,2020,3,chittoor,20501863,42811566246.16463
186,andhra-pradesh,2020,3,krishna,19110457,44788458672.084435
187,andhra-pradesh,2020,3,east godavari,17972431,39300043804.75851
188,andhra-pradesh,2020,3,guntur,17601395,42531195809.75448
189,andhra-pradesh,2020,3,spsr nellore,16468209,39128324534.03021
190,andhra-pradesh,2020,3,anantapur,14447683,34102037972.657852
191,andhra-pradesh,2020,3,kurnool,13243292,32529351107.17173
192,andhra-pradesh,2020,3,prakasam,12266310,31221704852.44969
193,andhra-pradesh,2020,3,ysr,11934653,32037007334.12973
194,andhra-pradesh,2020,4,visakhapatnam,46551467,91879823025.40399
195,andhra-pradesh,2020,4,chittoor,29590411,61505711149.79541
196,andhra-pradesh,2020,4,krishna,27981050,64461504667.60722
197,andhra-pradesh,2020,4,guntur,26136538,60641872021.25432
198,andhra-pradesh,2020,4,east godavari,25989490,58732615663.11841
199,andhra-pradesh,2020,4,anantapur,20996384,49732610814.26222
200,andhra-pradesh,2020,4,spsr nellore,20934374,49115443663.37911
201,andhra-pradesh,2020,4,kurnool,18737323,44718203115.22612
202,andhra-pradesh,2020,4,prakasam,16176867,41852443493.515396
203,andhra-pradesh,2020,4,ysr,15676878,42572974713.440254
204,andhra-pradesh,2021,1,visakhapatnam,48248923,95308386037.84721
205,andhra-pradesh,2021,1,krishna,29717175,69715406644.53484
206,andhra-pradesh,2021,1,chittoor,29342609,60947491846.66088
207,andhra-pradesh,2021,1,guntur,27445045,64207987853.108406
208,andhra-pradesh,2021,1,east godavari,26190701,60027984987.96951
209,andhra-pradesh,2021,1,spsr nellore,22541428,52210333201.53073
210,andhra-pradesh,2021,1,anantapur,20102957,48353870395.01808
211,andhra-pradesh,2021,1,kurnool,17918524,44941629659.56964
212,andhra-pradesh,2021,1,west godavari,16015685,42124030669.36127
213,andhra-pradesh,2021,1,ysr,15374473,42570919448.50447
214,andhra-pradesh,2021,2,visakhapatnam,54390299,114439012713.35336
215,andhra-pradesh,2021,2,krishna,36370960,90021923049.96454
216,andhra-pradesh,2021,2,chittoor,34344902,73654690122.43158
217,andhra-pradesh,2021,2,guntur,32968819,82356914463.83287
218,andhra-pradesh,2021,2,east godavari,31717908,74604325863.66068
219,andhra-pradesh,2021,2,spsr nellore,30290406,72283071757.09679
220,andhra-pradesh,2021,2,anantapur,25123346,60987487571.27992
221,andhra-pradesh,2021,2,kurnool,21972396,56659287474.995804
222,andhra-pradesh,2021,2,west godavari,20950964,57233116236.18796
223,andhra-pradesh,2021,2,prakasam,19944047,54535328043.04135
224,andhra-pradesh,2021,3,visakhapatnam,69220981,136945652159.26517
225,andhra-pradesh,2021,3,krishna,44828275,104417897558.58972
226,andhra-pradesh,2021,3,chittoor,42628568,89371931753.04831
227,andhra-pradesh,2021,3,guntur,41675093,96525353090.12305
228,andhra-pradesh,2021,3,east godavari,39572714,89380370072.7078
229,andhra-pradesh,2021,3,spsr nellore,34411958,77839676988.30869
230,andhra-pradesh,2021,3,anantapur,30366444,70291248155.64975
231,andhra-pradesh,2021,3,kurnool,26377809,62527453761.59807
232,andhra-pradesh,2021,3,west godavari,26245039,66647238455.1675
233,andhra-pradesh,2021,3,prakasam,24116580,63367713446.928055
234,andhra-pradesh,2021,4,visakhapatnam,82711538,159530099772.73474
235,andhra-pradesh,2021,4,krishna,55489829,125015323207.89836
236,andhra-pradesh,2021,4,chittoor,51119640,103985734663.73514
237,andhra-pradesh,2021,4,guntur,50919286,115553993673.17336
238,andhra-pradesh,2021,4,east godavari,48992531,106725597026.00357
239,andhra-pradesh,2021,4,spsr nellore,41921081,92256405076.26547
240,andhra-pradesh,2021,4,anantapur,36129136,81239787006.64764
241,andhra-pradesh,2021,4,west godavari,33235175,81292461575.08183
242,andhra-pradesh,2021,4,kurnool,31782248,73968947669.64754
243,andhra-pradesh,2021,4,prakasam,27858275,71323060008.47623
244,andhra-pradesh,2022,1,visakhapatnam,88233362,170120350591.26004
245,andhra-pradesh,2022,1,krishna,61826199,139690081529.49048
246,andhra-pradesh,2022,1,chittoor,58561024,117900595508.63399
247,andhra-pradesh,2022,1,guntur,57226996,129673727687.08943
248,andhra-pradesh,2022,1,east godavari,54738830,121067103712.79568
249,andhra-pradesh,2022,1,spsr nellore,47645702,104895571602.13988
250,andhra-pradesh,2022,1,anantapur,40613148,90197023268.43825
251,andhra-pradesh,2022,1,west godavari,37271259,92397939903.60936
252,andhra-pradesh,2022,1,kurnool,35093633,81568420500.54747
253,andhra-pradesh,2022,1,prakasam,31340975,79494373254.71565
254,andhra-pradesh,2022,2,visakhapatnam,101387402,193242841582.14282
255,andhra-pradesh,2022,2,krishna,73525814,163997729295.93127
256,andhra-pradesh,2022,2,chittoor,67507661,136435445124.75615
257,andhra-pradesh,2022,2,guntur,66315749,147098141568.76227
258,andhra-pradesh,2022,2,east godavari,62072845,135531452997.6391
259,andhra-pradesh,2022,2,spsr nellore,54838708,121941082043.49483
260,andhra-pradesh,2022,2,anantapur,46099366,102138758015.76915
261,andhra-pradesh,2022,2,west godavari,44409239,107973244960.42824
262,andhra-pradesh,2022,2,kurnool,40165692,92409350855.502
263,andhra-pradesh,2022,2,prakasam,36163507,90435082545.97768
264,andhra-pradesh,2022,3,visakhapatnam,97434546,181124419863.61444
265,andhra-pradesh,2022,3,krishna,71051144,153770559025.69122
266,andhra-pradesh,2022,3,chittoor,65751781,133053581631.63948
267,andhra-pradesh,2022,3,guntur,65612317,141588522953.23773
268,andhra-pradesh,2022,3,east godavari,61467134,129677722169.74829
269,andhra-pradesh,2022,3,anantapur,45165363,97735649608.10074
270,andhra-pradesh,2022,3,west godavari,43635951,101706854744.31876
271,andhra-pradesh,2022,3,spsr nellore,42116582,95099325968.25974
272,andhra-pradesh,2022,3,kurnool,39557913,88415335176.31995
273,andhra-pradesh,2022,3,prakasam,35376080,87475230073.46387
274,andhra-pradesh,2022,4,visakhapatnam,103790055,185306149744.73105
275,andhra-pradesh,2022,4,krishna,76526667,157826011193.35443
276,andhra-pradesh,2022,4,guntur,70723763,146938735166.52365
277,andhra-pradesh,2022,4,chittoor,70322534,136840859888.18156
278,andhra-pradesh,2022,4,east godavari,68016055,136531110139.86255
279,andhra-pradesh,2022,4,anantapur,48299601,101533878537.23431
280,andhra-pradesh,2022,4,west godavari,47919930,105335724990.59326
281,andhra-pradesh,2022,4,kurnool,43524766,94667441029.08344
282,andhra-pradesh,2022,4,spsr nellore,42582064,92085916180.68509
283,andhra-pradesh,2022,4,prakasam,37211077,88105031866.36835
284,andhra-pradesh,2023,1,visakhapatnam,164358781,277211090180.0
285,andhra-pradesh,2023,1,krishna,122104381,238058890676.0
286,andhra-pradesh,2023,1,chittoor,120192355,218037027226.0
287,andhra-pradesh,2023,1,east godavari,115196449,223454724672.0
288,andhra-pradesh,2023,1,guntur,114246185,226244225817.0
289,andhra-pradesh,2023,1,anantapur,82127373,162287796625.0
290,andhra-pradesh,2023,1,west godavari,79094558,165941144654.0
291,andhra-pradesh,2023,1,kurnool,72405172,149100361797.0
292,andhra-pradesh,2023,1,spsr nellore,71318689,143967164643.0
293,andhra-pradesh,2023,1,prakasam,63671149,141672839638.0
294,andhra-pradesh,2023,2,visakhapatnam,184918179,303874597259.0
295,andhra-pradesh,2023,2,krishna,141748488,267001403933.0
296,andhra-pradesh,2023,2,chittoor,136283483,245550525910.0
297,andhra-pradesh,2023,2,guntur,132035450,254140764680.0
298,andhra-pradesh,2023,2,east godavari,131243375,245134717109.0
299,andhra-pradesh,2023,2,west godavari,92533269,187699526244.0
300,andhra-pradesh,2023,2,anantapur,91695174,180050369328.0
301,andhra-pradesh,2023,2,spsr nellore,82056071,165181391414.0
302,andhra-pradesh,2023,2,kurnool,81475907,166991990104.0
303,andhra-pradesh,2023,2,prakasam,73598725,158428689659.0
304,andhra-pradesh,2023,3,visakhapatnam,209884966,328927220951.0
305,andhra-pradesh,2023,3,krishna,159421907,279540224039.0
306,andhra-pradesh,2023,3,chittoor,152863845,265404757144.0
307,andhra-pradesh,2023,3,guntur,150246761,270651818044.0
308,andhra-pradesh,2023,3,east godavari,148701666,260414286361.0
309,andhra-pradesh,2023,3,anantapur,104539628,192477441164.0
310,andhra-pradesh,2023,3,west godavari,102962058,191891823401.0
311,andhra-pradesh,2023,3,spsr nellore,93875073,176593750929.0
312,andhra-pradesh,2023,3,kurnool,92890445,172979053545.0
313,andhra-pradesh,2023,3,prakasam,84447202,171207298619.0
314,andhra-pradesh,2023,4,visakhapatnam,223584765,344512874812.0
315,andhra-pradesh,2023,4,krishna,173309415,298339038877.0
316,andhra-pradesh,2023,4,chittoor,163521593,274132458092.0
317,andhra-pradesh,2023,4,east godavari,162793144,282329255747.0
318,andhra-pradesh,2023,4,guntur,160724947,281806839570.0
319,andhra-pradesh,2023,4,west godavari,114825704,209237892746.0
320,andhra-pradesh,2023,4,anantapur,113698752,203367177888.0
321,andhra-pradesh,2023,4,kurnool,103816175,190597527675.0
322,andhra-pradesh,2023,4,spsr nellore,97721962,179306028468.0
323,andhra-pradesh,2023,4,prakasam,89721677,174929737360.0
324,andhra-pradesh,2024,1,visakhapatnam,238418938,363341573689.0
325,andhra-pradesh,2024,1,krishna,186352072,316993492628.0
326,andhra-pradesh,2024,1,chittoor,179903083,289620567340.0
327,andhra-pradesh,2024,1,east godavari,179489444,306324309402.0
328,andhra-pradesh,2024,1,guntur,173636233,297371276946.0
329,andhra-pradesh,2024,1,west godavari,127602250,228733104931.0
330,andhra-pradesh,2024,1,anantapur,125240418,212681689201.0
331,andhra-pradesh,2024,1,kurnool,115036343,204805909023.0
332,andhra-pradesh,2024,1,spsr nellore,108549115,190803645040.0
333,andhra-pradesh,2024,1,prakasam,99550457,187480623851.0
334,andhra-pradesh,2024,2,visakhapatnam,260339876,378402015204.0
335,andhra-pradesh,2024,2,krishna,206843456,335127419350.0
336,andhra-pradesh,2024,2,east godavari,197431466,319787453310.0
337,andhra-pradesh,2024,2,chittoor,194201427,307619765473.0
338,andhra-pradesh,2024,2,guntur,191134818,314056718623.0
339,andhra-pradesh,2024,2,west godavari,143617131,249493284812.0
340,andhra-pradesh,2024,2,anantapur,136536485,225723880453.0
341,andhra-pradesh,2024,2,kurnool,127978397,213990808953.0
342,andhra-pradesh,2024,2,spsr nellore,121146667,208460354672.0
343,andhra-pradesh,2024,2,prakasam,112437837,202731369689.0
344,andhra-pradesh,2024,3,visakhapatnam,213106280,290036726818.0
345,andhra-pradesh,2024,3,ntr,152140699,224873105608.0
346,andhra-pradesh,2024,3,tirupati,149968579,211447552571.0
347,andhra-pradesh,2024,3,guntur,127566851,190039358188.0
348,andhra-pradesh,2024,3,sri potti sriramulu nellore,106917876,175836307089.0
349,andhra-pradesh,2024,3,kakinada,95570509,138371672925.0
350,andhra-pradesh,2024,3,ananthapuramu,91820629,142914453423.0
351,andhra-pradesh,2024,3,east godavari,85529302,134055222841.0
352,andhra-pradesh,2024,3,prakasam,85310768,143771093092.0
353,andhra-pradesh,2024,3,eluru,81354859,126434474521.0
354,andhra-pradesh,2024,4,visakhapatnam,229565019,302371361659.0
355,andhra-pradesh,2024,4,ntr,171465537,247316521377.0
356,andhra-pradesh,2024,4,tirupati,159672169,217180680249.0
357,andhra-pradesh,2024,4,guntur,139286726,201755300053.0
358,andhra-pradesh,2024,4,sri potti sriramulu nellore,114316424,182545036925.0
359,andhra-pradesh,2024,4,kakinada,106856932,150518386058.0
360,andhra-pradesh,2024,4,ananthapuramu,100670947,151922187881.0
361,andhra-pradesh,2024,4,east godavari,96791979,147921011637.0
362,andhra-pradesh,2024,4,eluru,92216645,140703076456.0
363,andhra-pradesh,2024,4,prakasam,90937455,149042387778.0
364,arunachal-pradesh,2018,1,papum pare,14224,32555848.462331478
365,arunachal-pradesh,2018,1,west kameng,5787,9540632.547015157
366,arunachal-pradesh,2018,1,lohit,3747,11496949.54576835
367,arunachal-pradesh,2018,1,east siang,3286,5533620.186295529
368,arunachal-pradesh,2018,1,changlang,3195,5380749.415278763
369,arunachal-pradesh,2018,1,tawang,2334,5055665.022950603
370,arunachal-pradesh,2018,1,longding,2321,4361531.578447229
371,arunachal-pradesh,2018,1,west siang,1887,4796675.565399804
372,arunachal-pradesh,2018,1,lower subansiri,1477,3650727.893614269
373,arunachal-pradesh,2018,1,namsai,1400,2162984.705083958
374,arunachal-pradesh,2018,2,papum pare,25363,66520931.20355793
375,arunachal-pradesh,2018,2,west kameng,10466,25521321.34140157
376,arunachal-pradesh,2018,2,lohit,6962,20520618.881890118
377,arunachal-pradesh,2018,2,east siang,6363,15285584.202916935
378,arunachal-pradesh,2018,2,changlang,6066,13294258.50337311
379,arunachal-pradesh,2018,2,tawang,5447,13722374.811357912
380,arunachal-pradesh,2018,2,longding,4634,10271170.165521314
381,arunachal-pradesh,2018,2,namsai,3230,6271811.327635023
382,arunachal-pradesh,2018,2,west siang,2579,7610989.567485569
383,arunachal-pradesh,2018,2,lower siang,2292,2179451.657976534
384,arunachal-pradesh,2018,3,papum pare,43282,101080479.2917223
385,arunachal-pradesh,2018,3,west kameng,17026,48528147.45054105
386,arunachal-pradesh,2018,3,lohit,11595,32702331.664437763
387,arunachal-pradesh,2018,3,east siang,10539,24885270.773230057
388,arunachal-pradesh,2018,3,changlang,10162,20494174.949715402
389,arunachal-pradesh,2018,3,tawang,8715,25733824.994109266
390,arunachal-pradesh,2018,3,longding,5288,18327334.050755527
391,arunachal-pradesh,2018,3,namsai,5076,10698272.774381302
392,arunachal-pradesh,2018,3,west siang,3337,12966152.792519316
393,arunachal-pradesh,2018,3,tirap,3322,7479257.007852319
394,arunachal-pradesh,2018,4,papum pare,55224,154875448.20778143
395,arunachal-pradesh,2018,4,west kameng,25439,89194886.84322134
396,arunachal-pradesh,2018,4,lohit,14268,40510521.949797615
397,arunachal-pradesh,2018,4,changlang,13950,32343047.413952358
398,arunachal-pradesh,2018,4,east siang,12893,34272134.344916776
399,arunachal-pradesh,2018,4,tawang,11104,35921510.89403269
400,arunachal-pradesh,2018,4,namsai,7244,17643523.29373534
401,arunachal-pradesh,2018,4,longding,6581,22545311.85089966
402,arunachal-pradesh,2018,4,tirap,5725,10811742.670586085
403,arunachal-pradesh,2018,4,lower dibang valley,4227,10951332.393937869
404,arunachal-pradesh,2019,1,papum pare,70941,188556716.3567257
405,arunachal-pradesh,2019,1,west kameng,34289,101333633.67604163
406,arunachal-pradesh,2019,1,changlang,17589,40239141.669717625
407,arunachal-pradesh,2019,1,lohit,15896,42834776.778045304
408,arunachal-pradesh,2019,1,east siang,15621,39284373.05409969
409,arunachal-pradesh,2019,1,tawang,13102,39489779.13784294
410,arunachal-pradesh,2019,1,namsai,8600,20065516.616355177
411,arunachal-pradesh,2019,1,longding,7287,25349462.055245366
